id,quality,name,evaluationLV,limitLVMin,limitLVMax,menpai,desc,bgDesc,jiangxin,enhanceAble,jiangxinAble,tejiAble,durable,wgMin,wgMax,ngMin,ngMax,wf,nf,dingliATK,dingliDEF,ld,qj,gg,dc,sf,rj,gongli,zhanliOffset,dingli,qx,mz,gd,hx,hs,chaizhao,yushang,poshang,liaoshang,repairCost,icon,xxx3d_str,catDesc,taozhuangId,equipType,equipPos
6016085,3,天火·翡翠戒,94,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,72,88,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,21,0,576,ICON_64_equip_jiezhi_youlong,,PVE普通话本套输出（不使用）,0,1,JieZhi
6016086,3,金刚·翡翠戒,94,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,72,88,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0.5,0,0,0,21,0,576,ICON_64_equip_jiezhi_youlong,,PVE普通话本套暴击（不使用）,0,1,JieZhi
6016087,3,泽兰·翡翠戒,94,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,72,88,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,21,50,576,ICON_64_equip_jiezhi_youlong,,PVE普通话本套生存（不使用）,0,1,JieZhi
6016088,4,天火·象牙戒,102,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,90,110,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,1,0,0,6,20,0,960,ICON_64_equip_jiezhi_jinghong,,PVE话本散件输出（不使用）,0,1,JieZhi
6016089,4,金刚·象牙戒,102,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,90,110,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,1,0,0,6,17,0,960,ICON_64_equip_jiezhi_jinghong,,PVE话本散件暴击（不使用）,0,1,JieZhi
6016090,4,泽兰·象牙戒,102,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,90,110,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,1,0,0,6,17,25,960,ICON_64_equip_jiezhi_jinghong,,PVE话本散件生存（不使用）,0,1,JieZhi
6016091,4,天火·玄金戒,104,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,97,119,0,0,0,0,0,0,0,0,0,0,0,731,0,0,0,0,1,0,0,0,20,0,1200,ICON_64_equip_jiezhi_haoyue,,PVE话本散件输出（不使用）,0,1,JieZhi
6016092,4,金刚·玄金戒,104,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,97,119,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,1.5,0,0,0,17,0,1200,ICON_64_equip_jiezhi_haoyue,,PVE话本散件暴击（不使用）,0,1,JieZhi
6016093,4,泽兰·玄金戒,104,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,97,119,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,1,0,0,0,17,25,1200,ICON_64_equip_jiezhi_haoyue,,PVE话本散件生存（不使用）,0,1,JieZhi
6016094,4,天火·招隐戒,107,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,110,135,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,1,0,0,7,26,0,1200,ICON_64_equip_jiezhi_feiniao,,PVE话本散件输出（不使用）,0,1,JieZhi
6016095,4,金刚·招隐戒,107,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,110,135,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,1,0,0,7,20,0,1200,ICON_64_equip_jiezhi_feiniao,,PVE话本散件暴击（不使用）,0,1,JieZhi
6016096,4,泽兰·招隐戒,107,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,110,135,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,1,0,0,7,20,50,1200,ICON_64_equip_jiezhi_feiniao,,PVE话本散件生存（不使用）,0,1,JieZhi
6016097,4,天火·游龙戒,109,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,119,147,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,1,0,0,0,26,0,1200,ICON_64_equip_jiezhi_muxue,,PVE话本散件输出（不使用）,0,1,JieZhi
6016098,4,金刚·游龙戒,109,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,119,147,0,0,0,0,0,0,0,0,0,0,0,828,0,0,0,0,2,0,0,0,20,0,1200,ICON_64_equip_jiezhi_muxue,,PVE话本散件暴击（不使用）,0,1,JieZhi
6016099,4,泽兰·游龙戒,109,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,119,147,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,1,0,0,0,20,50,1200,ICON_64_equip_jiezhi_muxue,,PVE话本散件生存（不使用）,0,1,JieZhi
6016100,4,天火·鹰扬戒,93,65,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,70,86,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0.5,0,5,20,0,2880,ICON_64_equip_jiezhi_qianyuan,,PVET套输出,0,1,JieZhi
6016101,4,金刚·鹰扬戒,93,65,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,70,86,0,0,0,0,0,0,0,0,0,0,0,503,0,80,0,0,0,0,0,5,20,0,2880,ICON_64_equip_jiezhi_qianyuan,,PVET套暴击,0,1,JieZhi
6016102,4,泽兰·鹰扬戒,93,65,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,70,86,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,5,20,50,2880,ICON_64_equip_jiezhi_qianyuan,,PVET套生存,0,1,JieZhi
6016103,4,天火·裂琴戒,100,80,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,83,101,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,1,1,0,7,24,0,4800,ICON_64_equip_jiezhi_wuchang,,PVET套输出,0,1,JieZhi
6016104,4,金刚·裂琴戒,100,80,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,83,101,0,0,0,0,0,0,0,0,0,0,0,548,0,220,0,0,0,1,0,7,25,0,4800,ICON_64_equip_jiezhi_wuchang,,PVET套暴击,0,1,JieZhi
6016105,4,泽兰·裂琴戒,100,80,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,94,112,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,7,24,100,4800,ICON_64_equip_jiezhi_wuchang,,PVET套生存,0,1,JieZhi
6016106,4,天火·诛心戒,105,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,101,124,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,1.5,1,0,9,34,0,4800,icon_64_equip_jiezhi_daohun_lv05,,PVET套输出,0,1,JieZhi
6016107,4,金刚·诛心戒,105,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,101,124,0,0,0,0,0,0,0,0,0,0,0,551,0,240,0,0,0,1,0,9,35,0,4800,icon_64_equip_jiezhi_daohun_lv05,,PVET套暴击,0,1,JieZhi
6016108,4,泽兰·诛心戒,105,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,112,135,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,9,34,150,4800,icon_64_equip_jiezhi_daohun_lv05,,PVET套生存,0,1,JieZhi
6016109,4,天火·天峰戒,110,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,124,152,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,1.5,1.5,0,11,42,0,6000,ICON_64_equip_jiezhi_HB_tianfeng,,PVET套输出,0,1,JieZhi
6016110,4,金刚·天峰戒,110,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,124,152,0,0,0,0,0,0,0,0,0,0,0,556,0,380,0,0,0,1,0,11,44,0,6000,ICON_64_equip_jiezhi_HB_tianfeng,,PVET套暴击,0,1,JieZhi
6016111,4,泽兰·天峰戒,110,85,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,135,163,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,11,42,200,6000,ICON_64_equip_jiezhi_HB_tianfeng,,PVET套生存,0,1,JieZhi
6016112,4,天火·四无戒,115,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,146,181,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,1.5,2,0,13,51,0,6000,ICON_64_equip_jiezhi_HB_qinxin,,PVET套输出,0,1,JieZhi
6016113,4,金刚·四无戒,115,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,146,181,0,0,0,0,0,0,0,0,0,0,0,553,0,460,0,0,0,1,0,13,54,0,6000,ICON_64_equip_jiezhi_HB_qinxin,,PVET套暴击,0,1,JieZhi
6016114,4,泽兰·四无戒,115,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,0,0,157,192,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,13,51,250,6000,ICON_64_equip_jiezhi_HB_qinxin,,PVET套生存,0,1,JieZhi
6016115,3,师铸·玛瑙戒,63,41,0,-1,本装备为PVP装,,2,1,1,1,1800,0,0,27,34,0,0,0,0,0,0,0,18,14,0,8,0,0,0,0,0,0,0,4,0,0,0,288,ICON_64_equip_jiezhi_xiangmanaoyin_lv01,,制造装,0,2,JieZhi
6016116,3,师铸·明珠戒,73,51,0,-1,本装备为PVP装,,4,1,1,1,1800,0,0,35,44,0,0,0,0,0,0,0,23,18,0,14,0,0,0,0,0,0,0,7,0,0,0,432,ICON_64_equip_jiezhi_xiangzhenzhu_lv02,,制造装,0,2,JieZhi
6016117,3,师铸·镶宝戒,83,61,0,-1,本装备为PVP装,,6,1,1,1,1800,0,0,47,60,0,0,0,0,0,0,0,26,20,0,24,0,0,0,0,0,0,0,12,0,0,0,576,ICON_64_equip_jiezhi_xiangyuyin_lv02,,制造装,0,2,JieZhi
6016118,3,师铸·淬珑戒,93,70,0,-1,本装备为PVP装,,8,1,1,1,1800,0,0,62,79,0,0,0,0,0,0,0,29,23,0,32,0,0,0,0,0,0,0,16,0,0,0,768,ICON_64_equip_jiezhi_jingzhixiangyuyin_lv02,,制造装,0,2,JieZhi
6016152,1,碧玉戒,40,31,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,2,0,144,ICON_64_equip_jiezhi_xiangjin,,任务装PVE,0,1,JieZhi
6016153,1,瑶光戒,50,41,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,20,24,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,4,0,216,ICON_64_equip_jiezhi_chenmu,,任务装PVE,0,1,JieZhi
6016154,2,菩提戒,65,51,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,34,41,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,6,0,288,ICON_64_equip_jiezhi_moyv,,任务装PVE,0,1,JieZhi
6016155,2,月钩戒,75,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,43,52,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,10,0,384,ICON_64_equip_jiezhi_feicui,,任务装PVE,0,1,JieZhi
6016156,2,昭武戒,85,70,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,56,69,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,14,0,480,ICON_64_equip_jiezhi_xiangya,,任务装PVE,0,1,JieZhi
6016157,3,飞凫戒,95,81,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,72,88,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,21,0,960,ICON_64_equip_jiezhi_shenxiao,,任务装PVE,0,1,JieZhi
6016172,1,碧玉戒,38,31,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,144,ICON_64_equip_jiezhi_xiangjin,,商店售卖,0,1,JieZhi
6016173,1,瑶光戒,48,41,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,32,37,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,216,ICON_64_equip_jiezhi_chenmu,,商店售卖,0,1,JieZhi
6016174,2,菩提戒,63,51,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,39,46,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,288,ICON_64_equip_jiezhi_moyv,,商店售卖,0,1,JieZhi
6016175,2,月钩戒,73,61,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,51,60,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,384,ICON_64_equip_jiezhi_feicui,,商店售卖,0,1,JieZhi
6016176,2,昭武戒,83,70,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1500,0,0,65,78,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,480,ICON_64_equip_jiezhi_xiangya,,商店售卖,0,1,JieZhi
6016177,3,飞凫戒,93,81,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,1800,0,0,94,111,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,960,ICON_64_equip_jiezhi_shenxiao,,商店售卖,0,1,JieZhi
6016178,4,武道·寻花戒,120,90,0,-1,本装备为PVP装,,10,1,1,1,2200,0,0,153,196,0,0,0,0,0,0,0,55,43,0,48,0,0,0,0,0,0,0,24,0,0,0,6600,ICON_64_equip_jiezhi_PVP_XunHua,,稀有装,0,2,JieZhi
6016179,4,武道·月碎戒,125,90,0,-1,本装备为PVP装,,10,1,1,1,2200,0,0,175,224,0,0,0,0,0,0,0,62,48,0,50,0,0,0,0,0,0,0,25,0,0,0,7040,ICON_64_equip_jiezhi_PVP_YueSui,,稀有装,0,2,JieZhi
6016183,4,天火·寻花戒,120,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,176,220,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,3.6999999999999997,0,14,61,0,6600,ICON_64_equip_jiezhi_PVE_XunHua,,PVET套输出,0,1,JieZhi
6016184,4,金刚·寻花戒,120,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,176,220,0,0,0,0,0,0,0,0,0,0,0,539,0,560,0,0,1.5,0,0,14,63,0,6600,ICON_64_equip_jiezhi_PVE_XunHua,,PVET套暴击,0,1,JieZhi
6016185,4,泽兰·寻花戒,120,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,188,232,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,14,58,380,6600,ICON_64_equip_jiezhi_PVE_XunHua,,PVET套生存,0,1,JieZhi
6016186,4,天火·月碎戒,125,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,206,258,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,4.2,0,16,70,0,7040,ICON_64_equip_jiezhi_PVE_YueSui,,PVET套输出,0,1,JieZhi
6016187,4,金刚·月碎戒,125,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,206,258,0,0,0,0,0,0,0,0,0,0,0,542,0,720,0,0,2,0,0,16,71,0,7040,ICON_64_equip_jiezhi_PVE_YueSui,,PVET套暴击,0,1,JieZhi
6016188,4,泽兰·月碎戒,125,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,221,274,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,16,66,440,7040,ICON_64_equip_jiezhi_PVE_YueSui,,PVET套生存,0,1,JieZhi
6016190,4,武道·惊龙戒,130,90,0,-1,本装备为PVP装,,10,1,1,1,2200,0,0,199,255,0,0,0,0,0,0,0,70,54,0,52,0,0,0,0,0,0,0,26,0,0,0,7040,ICON_64_equip_jiezhi_PVP_JingLong,,稀有装,0,2,JieZhi
6016196,4,天火·惊龙戒,130,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,239,300,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,4.8,0,18,80,0,7040,ICON_64_equip_jiezhi_PVE_JingLong,,PVET套输出,0,1,JieZhi
6016197,4,金刚·惊龙戒,130,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,239,300,0,0,0,0,0,0,0,0,0,0,0,545,0,896,0,0,2.5,0,0,18,80,0,7040,ICON_64_equip_jiezhi_PVE_JingLong,,PVET套暴击,0,1,JieZhi
6016198,4,泽兰·惊龙戒,130,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,257,320,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0,0,0,0,18,75,500,7040,ICON_64_equip_jiezhi_PVE_JingLong,,PVET套生存,0,1,JieZhi
6001119,4,泪影戒,127,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,13,15,222,279,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,1.5,0,0,17,74,0,2500,ICON_64_equip_jiezhi_PVE_LeiYing,,话本散件,0,1,JieZhi
6016199,4,武道·决鸿之戒,135,90,0,-1,本装备为PVP装,,10,1,1,1,2200,0,0,224,288,0,0,0,0,0,0,0,78,60,0,54,0,0,0,0,0,0,0,27,0,0,0,7040,ICON_64_equip_jiezhi_PVP_JingHongYan,,稀有装,0,2,JieZhi
6016200,4,天火·决鸿之戒,135,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,274,344,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,5.5,0,20,91,0,7040,ICON_64_equip_jiezhi_PVE_JingHongYan,,PVET套输出,0,1,JieZhi
6016201,4,金刚·决鸿之戒,135,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,274,344,0,0,0,0,0,0,0,0,0,0,0,548,0,1080,0,0,3,0,0,20,89,0,7040,ICON_64_equip_jiezhi_PVE_JingHongYan,,PVET套暴击,0,1,JieZhi
6016202,4,泽兰·决鸿之戒,135,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2200,0,0,295,368,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,20,84,560,7040,ICON_64_equip_jiezhi_PVE_JingHongYan,,PVET套生存,0,1,JieZhi
6016120,4,禁夜之戒,132,90,0,-1,本装备为PVE装<br>不需精工、琢磨，不可继承,,0,0,0,0,2000,13,15,256,322,0,0,0,0,0,0,0,0,0,0,0,548,0,0,1,0,1.5,0,0,19,82,0,2500,ICON_64_equip_jiezhi_PVE_LongJinYe,,话本散件,0,1,JieZhi
6014001,1,匠铸·彩金镯,40,31,0,-1,本装备为PVP装,,2,1,1,1,1200,17,21,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,ICON_64_equip_shouzhuo_jingzhihuangtong_lv01,,制造装,0,2,ShouZhuo
6014002,1,匠铸·玛瑙镯,50,41,0,-1,本装备为PVP装,,2,1,1,1,1200,23,29,0,0,0,0,0,0,15,0,12,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,108,ICON_64_equip_shouzhuo_xiangmanaoyin_lv01,,制造装,0,2,ShouZhuo
6014003,1,匠铸·明珠镯,60,51,0,-1,本装备为PVP装,,4,1,1,1,1200,31,38,0,0,0,0,0,0,19,0,15,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,144,ICON_64_equip_shouzhuo_xiangzhenzhuyin_lv02,,制造装,0,2,ShouZhuo
6014004,1,匠铸·镶宝镯,70,61,0,-1,本装备为PVP装,,6,1,1,1,1200,41,50,0,0,0,0,0,0,23,0,18,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,192,ICON_64_equip_shouzhuo_xiangyuyin_lv02,,制造装,0,2,ShouZhuo
6014005,1,匠铸·淬珑镯,80,70,0,-1,本装备为PVP装,,8,1,1,1,1200,53,65,0,0,0,0,0,0,27,0,21,0,0,0,22,0,0,0,0,0,0,0,11,0,0,0,240,ICON_64_equip_shouzhuo_jingzhixiangyuyin_lv02,,制造装,0,2,ShouZhuo
6014006,1,匠铸·鎏金镯,90,70,0,-1,本装备为PVP装,,9,1,1,1,1200,69,85,0,0,0,0,0,0,31,0,25,0,0,0,30,0,0,0,0,0,0,0,15,0,0,0,300,icon_64_equip_shouzhuo_zhuyujin_LV02,,制造装（弃用）,0,2,ShouZhuo
6014007,2,师铸·彩金镯,45,31,0,-1,本装备为PVP装,,2,1,1,1,1500,20,25,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,ICON_64_equip_shouzhuo_jingzhihuangtong_lv02,,制造装,0,2,ShouZhuo
6014008,2,师铸·玛瑙镯,55,41,0,-1,本装备为PVP装,,2,1,1,1,1500,27,33,0,0,0,0,0,0,17,0,14,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,216,ICON_64_equip_shouzhuo_xiangmanaoyin_lv02,,制造装,0,2,ShouZhuo
6014009,2,师铸·明珠镯,65,51,0,-1,本装备为PVP装,,4,1,1,1,1500,36,44,0,0,0,0,0,0,21,0,17,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,288,ICON_64_equip_shouzhuo_xiangzhenzhuyin_lv03,,制造装,0,2,ShouZhuo
6014010,2,师铸·镶宝镯,75,61,0,-1,本装备为PVP装,,6,1,1,1,1500,46,57,0,0,0,0,0,0,25,0,20,0,0,0,16,0,0,0,0,0,0,0,8,0,0,0,384,ICON_64_equip_shouzhuo_xiangyuyin_lv03,,制造装,0,2,ShouZhuo
6014011,2,师铸·淬珑镯,85,70,0,-1,本装备为PVP装,,8,1,1,1,1500,61,75,0,0,0,0,0,0,29,0,23,0,0,0,26,0,0,0,0,0,0,0,13,0,0,0,480,ICON_64_equip_shouzhuo_jingzhixiangyuyin_lv03,,制造装,0,2,ShouZhuo
6014012,2,师铸·鎏金镯,95,70,0,-1,本装备为PVP装,,9,1,1,1,1500,77,95,0,0,0,0,0,0,33,0,26,0,0,0,34,0,0,0,0,0,0,0,17,0,0,0,600,icon_64_equip_shouzhuo_zhuyujin_LV03,,制造装（弃用）,0,2,ShouZhuo
6014013,3,神铸·玛瑙镯,67,41,0,-1,本装备为PVP装,,2,1,1,1,1800,38,46,0,0,0,0,0,0,22,0,17,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,432,ICON_64_equip_shouzhuo_xiangmanaoyin_lv03,,制造装（不再投放）,0,2,ShouZhuo
6014014,3,神铸·明珠镯,77,51,0,-1,本装备为PVP装,,4,1,1,1,1800,49,60,0,0,0,0,0,0,26,0,20,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,576,ICON_64_equip_shouzhuo_xiangzhenzhuyin_lv04,,制造装（不再投放）,0,2,ShouZhuo
6014015,3,神铸·镶宝镯,87,61,0,-1,本装备为PVP装,,6,1,1,1,1800,64,79,0,0,0,0,0,0,30,0,24,0,0,0,28,0,0,0,0,0,0,0,14,0,0,0,768,ICON_64_equip_shouzhuo_xiangyuyin_lv04,,制造装（不再投放）,0,2,ShouZhuo
6014016,3,神铸·淬珑镯,97,70,0,-1,本装备为PVP装,,8,1,1,1,1800,81,99,0,0,0,0,0,0,34,0,27,0,0,0,36,0,0,0,0,0,0,0,18,0,0,0,960,ICON_64_equip_shouzhuo_jingzhixiangyuyin_lv03,,制造装（不再投放）,0,2,ShouZhuo
6014017,3,神铸·鎏金镯,105,70,0,-1,本装备为PVP装,,9,1,1,1,1800,94,115,0,0,0,0,0,0,36,0,29,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,1200,icon_64_equip_shouzhuo_zhuyujin_LV04,,制造装（弃用）,0,2,ShouZhuo
6014018,4,龙翡镯,97,65,0,-1,本装备为PVP装,,6,1,1,1,2000,86,105,0,0,0,0,0,0,35,0,28,0,0,0,36,0,0,0,0,0,0,0,18,0,0,0,3840,ICON_64_Material_YinLongFeiCuiShouShi(ShouZhuo)(Jin),,稀有装,0,2,ShouZhuo
6014019,4,璧光镯,110,85,0,-1,本装备为PVP装,,9,1,1,1,2000,120,147,0,0,0,0,0,0,45,0,36,0,0,0,44,0,0,0,0,0,0,0,22,0,0,0,4800,ICON_64_Material_BaiYuXiangYinShouShi(ShouZhuo)(Jin),,稀有装,0,2,ShouZhuo
6014020,4,逆鳞镯,115,90,0,-1,本装备为PVP装,,9,1,1,1,2000,140,171,0,0,0,0,0,0,53,0,42,0,0,0,46,0,0,0,0,0,0,0,23,0,0,0,6000,ICON_64_Material_JinLongYuShiShouShi(ShouZhuo)(Jin),,稀有装,0,2,ShouZhuo
6014021,4,翼蝶镯,105,81,0,-1,本装备为PVP装,,9,1,1,1,2000,103,126,0,0,0,0,0,0,36,0,29,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,6000,ICON_64_Material_FengDieLiuJinNuanYuShouShi(ShouZhuo)(Jin),,稀有装,0,2,ShouZhuo
6014022,1,黄铜镯,28,21,0,-1,,,0,0,0,0,1200,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,1,0,48,ICON_64_equip_shouzhuo_baishi,,任务装PVE,0,1,ShouZhuo
6014023,1,碧玉镯,38,31,0,-1,本装备为PVP装,,2,1,1,1,1500,16,20,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,ICON_64_equip_shouzhuo_xiangjin,,不再投放的旧版任务装,0,2,ShouZhuo
6014024,1,瑶光镯,48,41,0,-1,本装备为PVP装,,2,1,1,1,1500,22,27,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,ICON_64_equip_shouzhuo_chenmu,,不再投放的旧版任务装,0,2,ShouZhuo
